"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","WAB_20min_10mon","WAB_30min_10mon","carotenoidtotal","betacarotenoid_nirs","branch_number","CBB_3mon","DM_gravity","DM_nirs","height_1st_branch","yield_ha","harvest_number_plan","germination_perc","yield_ha_v2","DM_yield_ha","root_weight_plot","frogskin1_5","vigor1_5","lodging1_3","root_number_commercial","root_weight_commercial","stake_plant","planted_number_plot","plant_type","height","height_wt_leaf","harvest_number","root_skin_color1_3","root_constriction1_3","root_type1_5","root_length1_3","root_number","root_weight_air","root_weight_water","root_rot_number","germinated_number_plot","root_peduncle1_3","root_shape1_6","thrips1_5","carotenoid1_8"
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep2_CM4919-1_36",2,36,1,8,"check"," (Operator: lizbethpino, Time: )","CM4919-1_is_Veronica","check_released",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,0,NA,34.8115918556224,NA,95,11.25,6,100,11.25,3.91630408375752,5.4,NA,3,1,16,3.5,6,20,4,95,20,6,3,1,2,3,36,4830,508,0,20,1,3,1,3
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep2_COL2215_45",2,45,4,8,"check"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,3,NA,37.9492124160296,NA,80,18.125,6,60,18.125,6.87829475040536,8.7,NA,4,1,16,6.9,10,20,3,160,20,6,3,1,2,3,21,4910,593,0,12,2,3,1,1
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep2_COL2215_58",2,58,7,6,"check"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,3,NA,33.2367528665528,NA,60,14.5833333333333,6,100,14.5833333333333,4.84702645970562,7,NA,3,1,21,5.8,8,20,3,130,20,6,3,1,2,3,35,4540,441,1,20,2,3,1,1
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep2_GM3426-5_38",2,38,2,7,"check"," (Operator: lizbethpino, Time: )","GM3426-5","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,0,NA,35.0352822580645,NA,200,7.70833333333333,6,100,7.70833333333333,2.7006363407258,3.7,NA,4,1,14,2.8,10,20,3,200,20,6,3,1,3,3,29,3330,354,0,20,3,3,1,6
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep2_GM3426-5_59",2,59,7,7,"check"," (Operator: lizbethpino, Time: )","GM3426-5","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,0,NA,29.2980764800737,NA,200,13.3333333333333,6,100,13.3333333333333,3.90641019734316,6.4,NA,4,1,16,4.1,10,20,2,200,30,6,3,1,3,3,34,4700,359,3,20,2,3,1,5
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia","Caiseli,Caiselli,CAISELLI","202255BCEAR_stom_rep2_SMB2446-2_55",2,55,6,6,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,0,NA,34.1518518518518,NA,160,17.7083333333333,6,85,17.7083333333333,6.04772376543209,8.5,NA,3,1,28,7.1,0,20,3,160,30,6,3,1,2,3,42,4930,502,7,17,2,2,1,2
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia","Tai8","202255BCEAR_stom_rep2_TAI8_51",2,51,5,7,"check"," (Operator: lizbethpino, Time: )","TAI8_is_TAI","check_released",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,2,NA,34.9134545454545,NA,105,25,6,100,25,8.72836363636362,12,NA,4,1,26,9,10,20,2,150,20,6,1,2,1,3,48,4920,520,0,20,2,2,1,3
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep3_CG1141-1_72",3,72,2,9,"check"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,0,NA,37.5460054471176,NA,150,25.4166666666667,6,65,25.4166666666667,9.54294305114239,12.2,NA,4,1,34,10,10,20,2,150,20,6,3,1,1,3,59,5000,594,0,13,1,2,1,1
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep3_CG1141-1_88",3,88,6,9,"check"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,0,NA,37.0581937528293,NA,160,27.0833333333333,6,80,27.0833333333333,10.0365941413913,13,NA,4,1,29,10,10,20,2,160,20,6,3,1,2,2,62,5000,582,1,16,1,2,1,1
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep3_CM4919-1_93",3,93,8,12,"check"," (Operator: lizbethpino, Time: )","CM4919-1_is_Veronica","check_released",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,0,NA,32.6299116997792,NA,170,15.4166666666667,6,100,15.4166666666667,5.03044472038263,7.4,NA,4,1,21,5.5,8,20,3,170,30,6,3,1,2,3,38,5000,470,1,20,1,3,1,5
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep3_COL2215_81",3,81,5,9,"check"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,3,NA,36.0904772624943,NA,80,14.5833333333333,6,80,14.5833333333333,5.26319460078042,7,NA,4,1,13,5,10,20,3,150,20,6,3,1,2,3,33,5000,558,1,16,2,3,1,1
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep3_COL2215_83",3,83,5,11,"check"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,3,NA,35.9072885966901,NA,80,15.4166666666667,6,40,15.4166666666667,5.53570699198972,7.4,NA,4,1,16,5.4,10,20,3,150,20,6,3,1,2,3,40,4960,549,9,8,2,3,1,3
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep3_GM3426-5_79",3,79,4,10,"check"," (Operator: lizbethpino, Time: )","GM3426-5","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,3,NA,32.4446266573621,NA,130,11.25,6,75,11.25,3.65002049895324,5.4,NA,4,1,19,4,8,20,3,210,20,6,3,1,3,2,36,4740,441,0,15,2,3,1,6
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia",NA,"202255BCEAR_stom_rep3_GM3426-5_96",3,96,8,9,"check"," (Operator: lizbethpino, Time: )","GM3426-5","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,0,NA,30.5594612352168,NA,200,9.58333333333333,6,95,9.58333333333333,2.92861503504161,4.6,NA,4,1,14,3.2,10,20,2,200,30,6,3,1,3,3,30,4150,345,3,19,2,2,1,5
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia","Caiseli,Caiselli,CAISELLI","202255BCEAR_stom_rep3_SMB2446-2_71",3,71,2,10,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,0,NA,37.22890625,NA,180,16.25,6,100,16.25,6.049697265625,7.8,NA,4,1,22,5.1,10,20,3,180,20,6,3,2,2,3,59,4930,578,6,20,2,2,1,1
2022,"202255BCEAR_stom","202255BCEAR_stom",4,4,"2022-August-05","2023-April-10","Santo Tomas. Atlantico, Colombia","Tai8","202255BCEAR_stom_rep3_TAI8_84",3,84,5,12,"check"," (Operator: lizbethpino, Time: )","TAI8_is_TAI","check_released",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,2,NA,32.8092111160914,NA,85,21.875,6,95,21.875,7.17701493164499,10.5,NA,4,1,29,8.4,8,20,3,130,20,6,1,2,2,3,48,4930,468,1,19,2,2,1,3
